name,country_iso3,country_label,city,email,homepage,rewriteId
MK Bad &amp; Pflegesysteme GmbH,DEU,Germany,Recklinghausen,info@mk-erlen.de,www.mk-erlen.de,mk-bad--pflegesysteme-gmbh
MKW Kunststofftechnik GmbH,AUT,Austria,Weibern,office@mkw.at,www.mkw.at,mkw-kunststofftechnik-gmbh
MLVI Merikarvian LVI-Tuote Oy,FIN,Finland,Merikarvia,info@mlvi.fi,,mlvi-merikarvian-lvi-tuote-oy
Mobilane GmbH,DEU,Germany,Heusenstamm,stein@mobilane.de,www.mobilane.de,mobilane-gmbh
Modern National Pty. Ltd.,AUS,Australia,Smeaton Grange,sophia@modernnational.com.au,https://www.modernnational.com.au/,modern-national-pty-ltd
Modus Plastik Metal A.S.,TUR,Türkiye,Kocaeli,info@modusgroup.com.tr,www.modusgroup.com.tr,modus-plastik-metal-as
M&ouml;hlenhoff GmbH,DEU,Germany,Salzgitter,kontakt@moehlenhoff.de,www.moehlenhoff.de,moehlenhoff-gmbh
Zhejiang Moershu Sanitary Equipment Co. Ltd.,CHN,China,Taizhou Zhejiang,zhou@moershu.com,www.moershu.com,zhejiang-moershu-sanitary-equipment-co-ltd
M.O.L. Gummiverarbeitung GmbH &amp; Co. KG,DEU,Germany,Vechta,daniel.sander@mol-elastomer.de,www.mol-elastomer.de,mol-gummiverarbeitung-gmbh--co-kg
Zhejiang Momali Sanitary Utensils Co. Ltd.,CHN,China,WenZhou Zhejiang,momali@momali.net,www.momali.com,zhejiang-momali-sanitary-utensils-co-ltd
Mondeo GmbH,DEU,Germany,Alzenau,mondeo-gmbh@gmx.net,www.mondeovalves.com,mondeo-gmbh
Mongardi Srl,ITA,Italy,Ferriera Di Buttigliera Alta,export@mongardi.com,www.mongardi.com,mongardi-srl
Moons&#39; Industries Europe Head Quarter s.r.l,ITA,Italy,Vimercate (MB),info@moonsindustries.eu,www.moonsindustries.eu,moons-industries-europe-head-quarter-srl
MOVAL S.r.l.,ITA,Italy,Calcinato,info@moval-srl.it,www.moval-srl.it,moval-srl
Movetex Planning Software,BEL,Belgium,Herzele,info@movetex.com,www.movetex.com,movetex-bv
MP3 S.r.l.,ITA,Italy,Valsamoggia,fagnelli@ilpa-mp3.com,www.mp3extrusion.com,mp3-srl
M.P.C SRL (SINED),ITA,Italy,Milano,info@sineditalia.com,https://www.sineditalia.com/,mpc-musso-personal-computer-srl
M.R.G. S.r.l.,ITA,Italy,Gozzano,info@mrgspa.com,www.mrgspa.com,mrg-srl
MRU Messger&auml;te f&uuml;r Rauchgase und Umweltschutz GmbH,DEU,Germany,Neckarsulm,info@mru.de,www.mru.eu,mru-messgeraete-fuer-rauchgase-und-umweltschutz-gmbh
M-SOFT Organisationsberatung GmbH,DEU,Germany,Dissen,info@msoft.de,www.msoft.de,m-soft-organisationsberatung-gmbh
MSV Spirella Sas,FRA,France,Rivesaltes,isabelle.sobraques@msv-spirella.com,www.msv-spirella.com,msv-spirella-sas
Muebles de Bano Ordonez S.L.,ESP,Spain,Fuente-Tojar,france@mueblesdebanoordonez.com,www.mueblesdebanoordonez.com,muebles-de-bano-ordonez-sl
A. u. K. M&uuml;ller GmbH &amp; Co. KG,DEU,Germany,Düsseldorf,info@akmueller.de,www.akmueller.de,a-u-k-mueller-gmbh--co-kg
Hugo M&uuml;ller GmbH &amp; Co KG,DEU,Germany,Villingen-Schwenningen,info@hugo-mueller.de,www.hugo-mueller.de,hugo-mueller-gmbh--co-kg
Multitubo,DEU,Germany,Haßfurt,info@dwvr.de,www.multitubo.de,dw-verbundrohr-gmbh
"Munk Building Materials Co., Ltd",CHN,China,Foshan Guangdong,munk@munkcn.com,www.munkcn.com,munk-building-materials-co-ltd
"MUNK Building Materials Co., Limited",HKG,Hong Kong,Kowloon,chiva.hu@yacore.com,www.yacore.com,munk-building-materials-co-limited
Mut Meccanica Tovo S.p.A.,ITA,Italy,Montecchio Maggiore (,mut@mutmeccanica.com,www.mutmeccanica.com,mut-meccanica-tovo-spa
M.V.T. S.p.A. Minuterie e Viterie Tornite,ITA,Italy,Bedizzole,info@mvtspa.it,www.mvtspa.it,mvt-spa-minuterie-e-viterie-tornite
my-PV GmbH,AUT,Austria,Neuzeug,office@my-pv.com,http://www.my-pv.com,my-pv-gmbh
Kaiping Naidy Plumbing Fittings Co. Ltd.,CHN,China,Kaiping Guangdong,maggie@delica.com.cn,www.delica.com.cn,kaiping-naidy-plumbing-fittings-co-ltd
"National Craft Industries, Inc.",TWN,Taiwan,New Taipei City,nci.johnson@nationalcraft.biz,https://ppsu-fittings.com/products-specification,national-craft-industries-inc
naturbo Lehmputz Trockenbausysteme,DEU,Germany,Görisried,info@naturbo.de,www.naturbo.de,lehmputz-trockenbausysteme-gmbh--co-kg
NBL Europe GmbH,DEU,Germany,Langen (Hessen),mail@nbl-group.com,www.newbathliving.com,nbl-europe-gmbh
NCIP Inc.,TWN,Taiwan,Taipei City,rcv@ncipfaucet.com,www.ncipfaucet.com,ncip-inc
Nedco B.V.,NLD,Netherlands,Nieuwerkerk Ad Ijssel,marketing@nedco.nl,www.nedco.nl,nedco-bv
NEOPERL GmbH,DEU,Germany,Müllheim,info@neoperl.com,www.neoperl.com,neoperl-gmbh
NEORUBY GmbH,DEU,Germany,Berlin,info@zencq.com,www.zencq.com,neoruby-gmbh
Neotecman SL,ESP,Spain,Celrà (Girona),vf@neotecman.com,www.neotecman.com,neotecman-sl
NETxAutomation Software GmbH,AUT,Austria,Wels,office@netxautomation.com,www.netxautomation.com,netxautomation-software-gmbh
Neu 6000 SL,ESP,Spain,Martorell,ventas@rami-system.es,www.rami-system.es,neu-6000-sl
Neuberger Geb&auml;udeautomation GmbH,DEU,Germany,Rothenburg ob der Tauber,info@neuberger.net,www.neuberger.net,neuberger-gebaeudeautomation-gmbh
Neurone Limited,HKG,Hong Kong,Kowloon,kliao@neurone-ltd.com,https://neurone-ltd.com/key-focus-international,neurone-limited
NEVEON Austria GmbH,AUT,Austria,Kremsmünster,,www.neveon.com,neveon-holding-gmbh
"Guangdong New Energy Technology Co., Ltd.",CHN,China,Guangzhou Guangdong,info@newenergy-e.com,www.newntide.com,guangdong-new-energy-technology-co-ltd
Newton Energy Solutions B.V.,NLD,Netherlands,Delft,info@newtonenergy.nl,www.newtonenergy.nl,newton-energy-solutions-bv
New Trendy Sp. z o.o.,POL,Poland,Radom,bartlomiej.mikrut@newtrendy.pl,https://newtrendy.pl/en/,new-trendy-sp-z-oo
Nexol Photovolthermic AG,DEU,Germany,Mainz,tl@nexol-ag.com,www.nexol-ag.net/de,nexol-photovolthermic-ag
NEXUS Water Storage Tanks,NLD,Netherlands,Weesp,t.jovanoski@clima-xl.com,www.clima-xl.com,clima-xl-bv
NIBE AB,SWE,Sweden,Markaryd,info@nibe.se,www.nibe.eu,nibe-ab
Nicotra Gebhardt GmbH,DEU,Germany,Waldenburg,info.ng.de@regalrexnord.com,www.nicotra-gebhardt.com,nicotra-gebhardt-gmbh
NIKIPLAST-M LTD.,BGR,Bulgaria,Sevlievo,office@nikiplast.net,www.nikiplast.net/en,nikiplast---m-ltd
Ningbo Friendship Bronze Ware Co. Ltd.,CHN,China,Ningbo Zhejiang,sales808@nbfriendship.com,www.nbfriendship.com,ningbo-friendship-bronze-ware-co-ltd
Ningbo Holy Hvac Co. Ltd.,CHN,China,Ningbo Zhejiang,hu@cnholy.cn,www.cnholy.cn,ningbo-holy-hvac-co-ltd
"Ningbo Hongwu Pipe Industry Co., Ltd",CHN,China,Ningbo Zhejiang,wade@hongwu.com.cn,www.hongwu.com.cn,ningbo-hongwu-pipe-industry-co-ltd
Nippon GT Corp.,JPN,Japan,Tokyo,rimafuji@ngt.co.jp,https://www.ngt.co.jp/,nippon-gt-corp
noah: ENERGY GmbH,DEU,Germany,Chemnitz,sales@noah.tech,noah.tech,noah-energy-gmbh
NOBEL INTERNATIONAL EAD,BGR,Bulgaria,"Sofia Region, Elin Pelin",info@nobel.bg,www.nobel.bg,nobel-international-ead
nobilia-Werke J. Stickling GmbH &amp; Co. KG,DEU,Germany,Verl,info@nobilia.de,www.nobilia.de,nobilia-werke-j-stickling-gmbh--co-kg
Nobili Rubinetterie,ITA,Italy,Borgomanero,info@grupponobili.it,www.grupponobili.it,carlo-nobili-spa-rubinetterie
NORDICCO,DNK,Denmark,Fredericia,info@nordicco.eu,www.nordicco.eu,nordicco-as
Nordic Fos A/S,DNK,Denmark,Dragor,nordic@nordicfos.com,nordicfos.com,nordic-fos-as
NORDIS EUROPE SP Z O O,POL,Poland,Siechnice,info@nordis-ac.com,https://nordis-ac.com/,nordis-europe-sp-z-o-o
Norm Baglanti ve Tesbit Elemanlari Sanayi Ticaret Limited Sirketi,TUR,Türkiye,Istanbul,info@normfixing.com,https://normfixing.com/home-page,norm-baglanti-ve-tesbit-elemanlari-sanayi-ticaret-limited-sirketi
Norm NV,BEL,Belgium,Kortrijk,info@normnv.be,www.normnv.be,norm-nv
Normo Metal Endustriyel Mutfak Urunleri ve Insaat San. ve Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,faruk@normo.com.tr,www.normo.com.tr,normo-metal-endustriyel-mutfak-urunleri-ve-insaat-san-ve-tic-ltd-sti
NOVA Apparate GmbH,DEU,Germany,Donaueschingen,info@nova-klima.de,nova-klima.de,nova-apparate-gmbh
Nova Plastik Sanayi Ve Ticaret Anonim Sirketi,TUR,Türkiye,Istanbul,info@novaplastik.com,www.novaplastik.com,nova-plastik-sanayi-ve-ticaret-anonim-sirketi
Novasfer S.R.L.,ITA,Italy,Calvagese della Riviera,info@novasfer.it,www.novasfer.it,novasfer-srl
NOVELAN,DEU,Germany,Kasendorf,info@novelan.com,www.novelan.com,ait-deutschland-gmbh-novelan
Novenco Building &amp; Industry A/S,DNK,Denmark,Naestved,info@novenco-building.com,www.novenco-building.com,novenco-building--industry-as
Novopress GmbH Pressen und Presswerkzeuge &amp; Co. KG,DEU,Germany,Neuss,sales@novopress.com,www.novopress.com,novopress-gmbh-pressen-und-presswerkzeuge--co-kg
Novoryt AG,CHE,Switzerland,Rickenbach Bl,deborah.eglin@novoryt.ch,www.novoryt.com,novoryt-ag
Novves Elektrik Motor A.S.,TUR,Türkiye,Yalova,,,novves-elektrik-motor-as
Nowa Gruppe Sp. z o.o.,POL,Poland,Błonie,biuro@nowagruppe.com,www.nowagruppe.com,nowa-gruppe-sp-z-oo
NSF,BEL,Belgium,Machelen,europe@nsf.org,www.nsf.org,nsf-belgium-bvba
"NSV Co., Ltd.",KOR,"Korea, the Republic of (South)",Seoul,overseas@nsv.co.kr,www.nsv.co.kr,nsv-co-ltd
Dr. N&uuml;sken Chemie GmbH,DEU,Germany,Kamen,info@drnuesken.de,www.drnuesken.de,dr-nuesken-chemie-gmbh
NUOVA SILMAP spa.,ITA,Italy,Sarezzo,estero@nuovasilmap.it,www.nuovasilmap.it,nuova-silmap-spa
Nuova Zecchini Srl,ITA,Italy,Onara di Tombolo,info@nuovazecchini.it,www.nuovazecchini.it,nuova-zecchini-srl
Nuovvo,ESP,Spain,Redovan,,www.nuovvo.com,novarali-sl
OAS Open AutomationSystems GmbH,DEU,Germany,Sinsheim,sales@oa-systems.de,www.oa-systems.de,oas-open-automationsystems-gmbh
"Ningbo O-Better Sanitary Ware Co., Ltd.",CHN,China,Ningbo Zhejiang,obetter@vip.126.com,www.obetter.cn,ningbo-o-better-sanitary-ware-co-ltd
"Guangdong Ocean Sanitary Ware Co., Ltd.",CHN,China,Foshan Guangdong,selina@ocean-sanitary.com,www.ocean-sanitary.com,guangdong-ocean-sanitary-ware-co-ltd
Ochsner W&auml;rmepumpen GmbH,AUT,Austria,Stadt Haag,kontakt@ochsner.com,www.ochsner.com,ochsner-waermepumpen-gmbh
ODE Yalitim San. ve Tic. A.S.,TUR,Türkiye,Istanbul,export@ode.com.tr,www.ode.com.tr,ode-yalitim-san-ve-tic-as
Odlewnia Zawiercie SA,POL,Poland,Zawiercie,alfredsong@eeodlewnia.pl,www.eeodlewnia.pl,odlewnia-zawiercie-sa
&Ouml;koFEN Heiztechnik GmbH,DEU,Germany,Mickhausen,,www.oekofen.de,oekofen-heiztechnik-gmbh
OekoSolve AG,CHE,Switzerland,Plons-Mels,info@oekosolve.ch,www.oekosolve.ch,oekosolve-ag
Officine Rigamonti S.p.A.,ITA,Italy,Valduggia,export@officinerigamonti.it,www.officinerigamonti.it,officine-rigamonti-spa
Oida Tech S.p.A.,ITA,Italy,Camisano Vicentino,commerciale@oidatech.com,oidatech.com,oida-tech-spa
Oilon Oy,FIN,Finland,Lahti,info@oilon.com,www.oilon.com,oilon-oy
Oioli Rubinetterie S.r.l.,ITA,Italy,Gozzano,export@oioli.com,www.oioli.com,oioli-rubinetterie-srl
OJ Electronics A/S,DNK,Denmark,Sönderborg,oj@ojelectronics.com,www.ojelectronics.com,oj-electronics-as
OKYANUS HOME,TUR,Türkiye,Istanbul (Europe),export@okyanushome.com,www.okyanushome.com,okyanus-mutfak-esyalari-san-ve-dis-tic-ltd-sti
OLE-PRO UKRAINE,UKR,Ukraine,Kharkiv,info@olepro.com.ua,olepro.com.ua,ole-pro-ukraine
Olimpia Splendid S.p.A.,ITA,Italy,Cellatica,info@olimpiasplendid.it,www.olimpiasplendid.com,olimpia-splendid-spa
"OLI - Sistemas Sanitarios, S. A.",PRT,Portugal,Aveiro,export@oli-world.com,www.oli-world.com,oli---sistemas-sanitarios-s-a
Olymp Werk GmbH,AUT,Austria,Ötztal - Bahnhof,office@olymp.at,www.olymp.at,olymp-werk-gmbh
"Omasa Sanitary Ware Industry Co., Ltd.",HKG,Hong Kong,Shatin N.T.,georgina@omasa.com.cn,omasa.com.cn,omasa-sanitary-ware-industry-co-ltd
O.M.B.G. SRL,ITA,Italy,Bolzano Novarese,info@ombg.net,www.ombg.net,ombg-srl
OMB Saleri S.p.A. Societa&#39; Benefit,ITA,Italy,Brescia,info@omb-saleri.it,www.omb-saleri.it,omb-saleri-spa-societa-benefit
OMNIRES Sp. z o.o.,POL,Poland,Warszawa,marketing@omnires.com,www.omnires.com,omnires-sp-z-oo
OMP S.p.A.,ITA,Italy,Lumezzane,info@omptea.com,www.omptea.com,omp-spa
Onaysan Endustriyel Urunler Uretim ve Dis Ticaret A.S.,TUR,Türkiye,"Umraniye, Istanbul",irem.onay@onaysan.com.tr,www.onaysan.com.tr,onaysan-endustriyel-urunler-uretim-ve-dis-ticaret-as
ONDA THERM S.r.l.,ITA,Italy,Valduggia,commerciale@ondathermsrl.com,www.ondathermsrl.com,onda-therm-srl
OneQrew GmbH,DEU,Germany,Freiburg im Breisgau,info@oneqrew.com,www.oneqrew.com,oneqrew-gmbh
O.N. Industries Ltd.,JPN,Japan,Tsuyama City Okayama,k.kubota@onk-net.co.jp,www.onk-net.co.jp/english/index.html,on-industries-ltd
Onmetal Dokum San. A.S.,TUR,Türkiye,Istanbul,muratoktay@onmetal.com.tr,www.onmetal.com.tr,onmetal-dokum-san-as
Ontech Group,ESP,Spain,Sevilla,sales@ontechgroup.com,https://ontechgroup.com/,ontech-security-sl
Ontrol A.S.,TUR,Türkiye,Istanbul,,www.ontrol.com,ontrol-as
Oppermann Regelger&auml;te GmbH,DEU,Germany,Leinfelden-Echterdingen,info@oprg.de,www.oprg.de,oppermann-regelgeraete-gmbh
OPR Group GmbH,DEU,Germany,Großbottwar,marius.gebhard@oprgroup.de,www.oprgroup.de,opr-group-gmbh
Optigr&uuml;n international AG,DEU,Germany,Krauchenwies,info@optigruen.de,www.optigruen.de,optigruen-international-ag
Orans Co. Ltd.,CHN,China,Taizhou Zhejiang,fred@orans.group,www.orans.group,orans-co-ltd
Orben Wasseraufbereitung GmbH &amp; Co. KG,DEU,Germany,Wiesbaden,info@orben.de,www.orben.de,orben-wasseraufbereitung-gmbh--co-kg
Oren Insaat Tesisat San. ve Tic. Ltd. Sti.,TUR,Türkiye,Esenyurt/ Istanbul,info@orenltd.com,www.cruwa.com,oren-insaat-tesisat-san-ve-tic-ltd-sti
ORKA BATHROOM FURNITURE,TUR,Türkiye,Kucukcekmece / Istanbul,export@orkabanyo.com.tr,www.orkabanyo.com,orka-ahsap-ve-yapi-urunleri-san-as
"Orkli, S. Coop.",ESP,Spain,Ordizia (Guipúzcoa),home@orkli.com,www.orkli.com,orkli-s-coop
Oso Hotwater AS,NOR,Norway,Hokksund,info@osohotwater.com,www.osohotwater.com,oso-hotwater-as
Ospana Bath Furniture LLP,IND,India,Rajkot,ospanaindia@gmail.com,www.ospanabath.com,ospana-bath-furniture-llp
"OSSO Sanitary Ware (Hongkong) Co., Limited",HKG,Hong Kong,"San Po Kong, Kowloon",mavis@osso.com.cn,www.osso.com.cn,osso-sanitary-ware-hongkong-co-limited
Gebr. Ostendorf Kunststoffe GmbH,DEU,Germany,Vechta,verkauf@ostendorf-kunststoffe.com,www.ostendorf-kunststoffe.com,gebr-ostendorf-kunststoffe-gmbh
othermo GmbH,DEU,Germany,Alzenau,info@othermo.de,www.othermo.de,othermo-gmbh
Otte Yapiskan Bant ve Izolasyon San. Tic. Ltd. Sti.,TUR,Türkiye,Yunusemre /Manisa,cengiz@otte.com.tr,https://www.otte.com.tr/,otte-yapiskan-bant-ve-izolasyon-san-tic-ltd-sti
"Wenzhou Oudi Home Appliances Co., Ltd.",CHN,China,Wenzhou Zhejiang,oudisanitary@vip.163.com,http://oudibathroom.en.alibaba.com,wenzhou-oudi-home-appliances-co-ltd
Ouman,FIN,Finland,Rauma,sales.oem@ouman.fi,www.oumangroup.com,ouman-oy
Ova System Sp. z o.o.,POL,Poland,Bedzin,biuro@ova-system.pl,ova-system.pl,ova-system-sp-z-oo
Oventrop GmbH &amp; Co.KG.,DEU,Germany,Olsberg,mail@oventrop.com,www.oventrop.com,oventrop-gmbh--cokg
Owon Technology Inc.,CAN,Canada,Richmond Hill,sales@owon.com,www.owon-smart.com,owon-technology-inc
"OXI TRADE, LLC",UKR,Ukraine,Kharkiv,info@oxi.ua,www.oxi.ua,oksi-treid-tov
oxytec GmbH,DEU,Germany,Hamburg,at@oxytec.com,www.oxytec.com,oxytec-gmbh
OY PREVEX AB,FIN,Finland,Nykarleby,sales@prevex.com,www.prevex.com,oy-prevex-ab
Ozkan Gunes Enerji Sistemleri San. Ve Tic. Ltd. Sti.,TUR,Türkiye,Kayseri,sales@ozkanenerji.com,www.ozkanenerji.com/en-dil,ozkan-gunes-enerji-sistemleri-san-ve-tic-ltd-sti
P3 S.r.l.,ITA,Italy,Villafranca Padovana,p3italy@p3italy.it,www.p3italy.it,p3-srl
PAA (Sabiedriba ar ierobezotu atbildbu PAA),LVA,Latvia,Riga,girts.strazdins@paa.lv,www.paabaths.com,sabiedriba-ar-ierobezotu-atbildbu-paa-paa-sia
Paflex Pazarlama Ic ve Dis Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,export@pa-flex.com.tr,www.pa-flex.com.tr,paflex-pazarlama-ic-ve-dis-tic-ltd-sti
Paini Spa Rubinetterie,ITA,Italy,Pogno,paini@paini.com,www.paini.com,paini-spa-rubinetterie
Pakdus Dus ve Kuvet Kabinleri Ins. San. ve Tic. Ltd. Sti.,TUR,Türkiye,Sancaktepe/Istanbul,info@pakdus.com.tr,www.pakdus.com,pakdus-dus-ve-kuvet-kabinleri-ins-san-ve-tic-ltd-sti
Paktermo Olcu Aletleri ve Boru San. ve Tic. A.S.,TUR,Türkiye,Bursa,paktermo@paktermo.com,www.paktermo.com,paktermo-olcu-aletleri-ve-boru-san-ve-tic-as
Palconn (H.K) Limited,HKG,Hong Kong,Wanchai,sales@palconn.cn,www.palconn.com,palconn-hk-limited
Palette CAD AG,DEU,Germany,Stuttgart,info@palettecad.com,www.palettecad.com,palette-cad-ag
Panasonic Heating &amp; Cooling Solutions,DEU,Germany,Wiesbaden,hlk-support-de@eu.panasonic.com,https://www.aircon.panasonic.eu/,panasonic-marketing-europe-gmbh
Panera M&uuml;hendislik A.Ş.,TUR,Türkiye,Konya,export@panera.com.tr,www.panera.com.tr/en,panera-muehendislik-as
PARAT Solutions GmbH,DEU,Germany,Waldkirchen,info@parat.de,www.parat.de,parat-solutions-gmbh
J Pareta Sa,ESP,Spain,Castellbisbal,export@grupoheca.es,www.pareta.com,j-pareta-sa
"Kaiping Pasgo Plumbing Products Co., Ltd.",CHN,China,Kaiping Guangdong,vincentguo@caizhou.com,www.caizhou.com,kaiping-pasgo-plumbing-products-co-ltd
PASKAL Company,UKR,Ukraine,Kyiv,export@paskal-ua.com,https://paskal-ua.com/,paskal-company
Passiv Energie Austria GmbH,AUT,Austria,Salzburg,,www.passiv-energie.at,passiv-energie-austria-gmbh
PAW GmbH &amp; Co. KG,DEU,Germany,Hameln,info@paw.eu,www.paw.eu,paw-gmbh--co-kg
PCC GmbH,DEU,Germany,Waiblingen,info@pcc-press.de,www.pcc-press.de,pcc-gmbh
PDM EU S.R.L.,ITA,Italy,Modugno,info@pdmeu.com,www.pdmeu.com,pdm-eu-srl
pds GmbH,DEU,Germany,Rotenburg (Wümme),info@pds.de,www.pds.de,pds-gmbh
Peksa Profil Sanayi Ve Ticaret Anonim Sirketi,TUR,Türkiye,Efeler Aydin,info@peksa.com.tr,www.peksa.com.tr,peksa-profil-sanayi-ve-ticaret-anonim-sirketi
Pelltech O&Uuml;,EST,Estonia,"Peetri alevik, Rae vald",info@pelltech.eu,www.pelltech.eu,pelltech-oue
PEL Pintossi Emilio S.p.A.,ITA,Italy,Sarezzo,sales@pel.it,www.pel.it,pel-pintossi-emilio-spa-1
"Penta Hardware Co., Ltd.",TWN,Taiwan,Taipei,frank@pentahardware.com,www.pentahardware.com,penta-hardware-co-ltd
Pentair Water Belgium BV,BEL,Belgium,Herentals,,www.pentair.com,pentair-water-belgium-bv
Perfect Metacraft LLP,IND,India,Jamnagar,moksh.shah@perfectmetacraft.com,www.perfectmetacraft.com,perfect-metacraft-llp
Perfetto by Mapetek S.r.l.,ITA,Italy,Giuggianello,commerciale@perfetto.it,www.perfetto.it,mapetek-srl
PERFEXIM Sp. z o.o.,POL,Poland,Poznań,biuro@perfexim.com.pl,www.perfexim.pl,perfexim-sp-z-oo
Perinet GmbH,DEU,Germany,Berlin,sales@perinet.io,https://perinet.io/en/ish-2025,perinet-gmbh
PERKON Technologies GmbH,DEU,Germany,Dieburg,info@perkon-tec.de,www.perkon-tec.de,perkon-technologies-gmbh
Peshavaria Exports Privat Limited,IND,India,Jamnagar,info@peshavaria-exports.com,www.peshavaria-exports.com,peshavaria-exports-privat-limited
PESTAN D.O.O,SRB,Serbia,Bukovik,info@pestan.net,www.pestan.net,pestan-doo
Fratelli Pettinaroli Spa,ITA,Italy,S.Maurizio d'Opaglio,info@pettinaroli.com,www.pettinaroli.com,fratelli-pettinaroli-spa
Phantom Mirrors,NLD,Netherlands,De Meern,info@phantom-mirrors.com,www.phantom-mirrors.com,hipp-design
Guangdong PHNIX Eco-energy Solution Ltd.,CHN,China,Guangzhou Guangdong,aurora.chen@phnix.com,http://www.phnix-e.com/,guangdong-phnix-eco-energy-solution-ltd
Phoenix Contact GmbH &amp; Co. KG,DEU,Germany,Blomberg,info@phoenixcontact.com,www.phoenixcontact.com,phoenix-contact-gmbh--co-kg
J. Pichler Gesellschaft m.b.H.,AUT,Austria,Klagenfurt am Wörthersee,office@pichlerluft.at,www.pichlerluft.at,j-pichler-gesellschaft-mbh
Pingao International (Hongkong) Company Limited,HKG,Hong Kong,Wanchai,sales@dlfaucet.com,www.dlfaucet.com,pingao-international-hongkong-company-limited
Pintossi+C S.p.A.,ITA,Italy,Lumezzane,info@pintossi.it,www.pintossi.it,pintossic-spa
PIPETEC GmbH,DEU,Germany,Bisingen,info@pipetec.eu,www.pipetec-deutschland.de,pipetec-gmbh
pi safety components GmbH &amp; Co. KG,DEU,Germany,Teuschnitz,info@pi-safety.com,www.pi-safety.com,pi-safety-components-gmbh--co-kg
Planet Sol,GRC,Greece,Malakasa - Avlona,info@planetsol.gr,www.planetsol.gr,charalampidou-m--sia-oe
"Plast Brno, spol. s r.o.",CZE,Czech Republic,Brno,info@plastbrno.cz,www.plastbrno.cz,plast-brno-spol-s-ro
Plastica Alfa S.P.A,ITA,Italy,Caltagirone,exportdpt@plasticalfa.it,www.plasticalfa.it,plastica-alfa-spa
Hongyue Plastic Group Co. Ltd.,CHN,China,Qinhuangdao Hebei,pipe01@hy-pipe.com,http://en.hy-pipe.com/about/index.html,hongyue-plastic-group-co-ltd
Platinflex Metal Dis. Ticaret Ltd. Sti.,TUR,Türkiye,Istanbul,info@platinflex.com,https://www.platinflex.com,platinflex-metal-dis-ticaret-ltd-sti
Pleion SPA,ITA,Italy,Cerea,innfo@pleion.it,www.pleion.it,pleion-srl
"Plimat-Plasticos Ind. Matos, S.A.",PRT,Portugal,Marinha Grande,plimat@plimat.com,www.plimat.com,plimat-plasticos-ind-matos-sa
Pluggit GmbH,DEU,Germany,München,,www.pluggit.com,pluggit-gmbh
PLUM Sp. z o.o.,POL,Poland,Kleosin,plum@plum.pl,https://hvac.plum.pl/en/hvac-home/,plum-sp-z-oo
P.M.H. Design s.r.o.,CZE,Czech Republic,Cesky Krumlov,info@pmh-co.cz,www.pmh-co.cz,pmh-design-sro
Carlo Poletti S.r.l.,ITA,Italy,Gozzano,info@poletti.it,www.poletti.it,carlo-poletti-srl
Poliext Kft.,HUN,Hungary,Kecskemét,marketing@poliext.com,www.poliext.com,poliext-kft
POLIX,SVN,Slovenia,Ziri,mija.jenko.mrak@polix.si,www.polix.si/en,polimix-ziri-doo
Polybloc AG,CHE,Switzerland,Winterthur,info@polybloc.com,www.polybloc.com,polybloc-ag
Polymax,ITA,Italy,Castelfranco Veneto,info@polymaxacciai.it,www.polymaxacciai.it,polymaxacciai-srl
Polysan s.r.o.,CZE,Czech Republic,Zruc nad Sazavou,export@polysan.cz,https://www.polysan.cz/en/,polysan-sro
Porta &amp; Bini S.r.l.,ITA,Italy,San Maurizio D'Opaglio - Novara,info@portaebini.it,www.portaebini.it,porta--bini-srl
Porter Bathroom,GBR,Great Britain and Northern Ireland,Enniskillen,,porterbathroom.com,porter-bathroom-limited
Powerfox GmbH,DEU,Germany,Dinslaken,info@powerfox.it,www.powerfox.it,powerfox-gmbh
"Powerme Plastic Cosmetic Appliances Co., Limited",HKG,Hong Kong,"Central, Sheung Wan",kitty@powerme-plastic.cn,www.powerme-plastic.cn,powerme-plastic-cosmetic-appliances-co-limited
"Power World Machinery Equipment Co., Ltd.",CHN,China,Shenzhen Guangdong,info@powerworldhp.com,https://www.powerworldhp.com/,power-world-machinery-equipment-co-ltd
Powtek International Holdings Limited,HKG,Hong Kong,Tseung Kwan O N.T,info@powtek.com,www.powtek.com,powtek-international-holdings-limited
PPI Xiamen Industry Co. Ltd.,CHN,China,Xiamen Fujian,info@xmppi.com,www.xmppi.com,ppi-xiamen-industry-co-ltd
PP Tricom,UKR,Ukraine,Kharkiv,pavel.tricom@gmail.com,,pp-tricom
PraKom Software GmbH,AUT,Austria,Kundl,info@prakom.net,www.prakom.net,prakom-software-gmbh
