name,fair,fair_id,city,country_iso3,email,homepage
Mandhana Plastics Pvt.Ltd.,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,imandhana@gmail.com,www.mandhanaplastics.com
Manek Metal (India) Pvt. Ltd.,Ambiente 2026,AMBIENTE,Mumbai,IND,info@manekmetal.com,www.manekmetal.com
Manek Metal Industries,Ambiente 2026,AMBIENTE,Mumbai,IND,info@manekmetal.in,www.manekmetal.in
MANGALCHAND TUBES PVT. LTD.,Techtextil India 2025,TECHTEXTILINDIA,Jaipur,IND,cc@fibure.com,www.fibure.com
MANGALI INDUSTRIES LIMITED,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,sorabh1982@gmail.com,
Manglam Arts,Heimtextil 2027,HEIMTEXTIL,Jaipur,IND,,www.manglam.com
Manglam Arts,Ambiente 2026,AMBIENTE,Jaipur,IND,,www.manglam.com
Manglam Enterprises,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Bengaluru,IND,MENTERPRISES1975@GMAIL.COM,WWW.MANGALAMENTERPRISES.IN
Manjeet Cotton Pvt. Ltd.,Yarn Expo Autumn 2026,YARNEXPOSHANGHAIAUTUMN,,IND,,www.manjeetgroup.com
Manjushree Exports,Ambiente 2026,AMBIENTE,Moradabad,IND,vinay@manjushree.in,
MANJUSHREE SPNTEK PVT LTD,Techtextil India 2025,TECHTEXTILINDIA,Bangalore,IND,office@manjushreespntek.com,www.manjushreespntek.com
Manmachine Automotive Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Noida,IND,neeraj.mishra@manmachineautomotive.com,
Manmachine (INDIA) Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Noida,IND,rohit.khanna@manmachine.in,www.manmachineworks.com
MANMADE AND TECHNICAL TEXTILES EXPORT PROMOTION COUNCIL,Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,tradepromotion@matexil.org,
Mann And Hummel Filter Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bangalore,IND,naveen@mann-hummel.com,www.mann-hummel.com
Mannat Auto Industries,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,mannatindustries2024@gmail.com,
Mannol India Advanced Lubrication Techology Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Kanyakumari,IND,,www.mannol.in
Mansons International Pvt. Ltd.,Automechanika Frankfurt 2026,AUTOMECHANIKA,Navi Mumbai,IND,sales@mansons.in,www.mansons.in
Mansons International Pvt. Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Navi Mumbai,IND,gautam@mansons.in,www.mansons.in
MANSONS INTERNATIONAL PRIVATE LIMITED,Automechanika Buenos Aires 2026,AUTOMECHANIKABUENOSAIRES,Navi Mumbai,IND,,www.mansons.in
Mansons International Pvt. Ltd.,Automechanika Riyadh 2026,AUTOMECHANIKARIYADH,Navi Mumbai,IND,gautam@mansons.in,www.mansons.in
MANSONS INTERNATIONAL PVT. LTD.,Automechanika Shanghai 2026,AUTOMECHANIKASHANGHAI,IN-13 PANVEL,IND,sales@mansons.in,www.mansons.in
Mansons International Pvt Ltd,Automechanika Jakarta 2026,AUTOMECHANIKAJAKARTA,Maharashtra,IND,sales@mansons.in,www.mansons.in
Mansons International Pvt Ltd,Automechanika Kuala Lumpur 2026,AUTOMECHANIKAKUALALUMPUR,Maharashtra,IND,sales@mansons.in,www.mansons.in
Mantra Softech (I) Pvt. Ltd.,Intersec 2026,INTERSEC,Ahmedabad,IND,sales@mantratec.com,www.mantratec.com
Manubhai Vithaldas Exports Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,Mumbai,IND,mkt@manubhai.net,
Maple Armor Fire Alarm Device Company Ltd,Intersec 2026,INTERSEC,Pune,IND,shrikant.bochare@maplearmor.com,www.maplearmor.com
Maple Car Care Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bareilly,IND,sales@maplecarcare.com,www.maplecarcare.com
Maptech Tools,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,sales@maptechtools.com,www.maptechtools.com
Marathon Heater (India) Pvt. Ltd.,ISH 2025,ISH,"Udaipur, Rajasthan",IND,,
Marcellia Exports Private Limited,Ambiente 2026,AMBIENTE,Delhi,IND,anandp.mishra@marcelliaexports.com,www.marcelliaexports.com
Marda Impex,Heimtextil 2027,HEIMTEXTIL,Solapur,IND,info@mardaimpex.com,www.mardaimpex.com
Marghoob &amp; Brothers,Christmasworld 2026,CHRISTMASWORLD,Saharanpur,IND,margoobbros@yahoo.com,
MARIO INDUSTRIES PVT. LTD.,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,info@mariotapes.com,www.mariotapes.com
Mario Industries Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Mumbai,IND,info@mariotapes.com,www.marioind.com
Mark Exhaust Systems Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurgaon,IND,harpal.singh@markexhaust.com,www.markexhaust.com
Mars Automobilies,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,marsautomobiles@yahoo.com,
Marshal Exports,Ambiente 2026,AMBIENTE,Moradabad,IND,info@marshalexports.com,www.marshalexports.com
MARS INTERNATIONAL,Ambiente 2026,AMBIENTE,Moradabad,IND,mars@marsinternational.in,www.marsinternational.in
MARUDHARA HANDMADE PAPERS &amp; HANDICARFTS,Ambiente 2026,AMBIENTE,Jaipur,IND,marudhara03@gmail.com,
MSP AUTO COMPONENTS (MARC-MARUTI AUTO SPARES PARTS PVT LTD),ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Mumbai,IND,info@marutispareparts.com,www.marutispareparts.com
Maruti Flex Traders LLP,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Bangalore,IND,sales@marutiflex.com,www.marutiflex.com
Maruti Flex Traders LLP,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,sales@marutiflex.com,www.marutiflex.com
Maruti Industries,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Pune,IND,,www.koolon.in
Maruti Texprocess,Texworld Paris Autumn 2026,TEXWORLDPARISAUTUMN,Botad,IND,marutitexprocess@gmail.com,
Marvellite Aromatics Pvt Ltd,Ambiente 2026,AMBIENTE,Mumbai,IND,sunil@marvellite.com,www.marvellite.com
Mashi Exports India Private Limited,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,New Ddelhi,IND,shivam@mashiexports.com,www.mashiexports.com
Mask Polymers Private Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,Pune,IND,riddhi@maskpolymer.com,www.maskpolymer.com
Mastercook Houseware LLP,Ambiente 2026,AMBIENTE,Mumbai,IND,,https://www.parasplastic.com
New Mistry And Co.,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Surat,IND,info.mastersign07@gmail.com,
Mastin,Ambiente 2026,AMBIENTE,Mumbai,IND,mail@neimpex.com,
Masu Brakes Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Rohtak,IND,vikas@masubrakes.com,www.masubrakes.com
MATEX GLOBAL,Techtextil India 2025,TECHTEXTILINDIA,Delhi,IND,matexglobal112@gmail.com,
Manmade And Technical Textiles Export Promotion Council - MATEXIL,Techtextil 2026,TECHTEXTIL,Mumbai,IND,a.jaiswal@matexil.org,www.matexil.org
Mato Industries,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,info@mato-india.com,mato.industries
Matrix Comsec Pvt. Ltd.,Intersec 2026,INTERSEC,Gujarat,IND,arvind.parmar@matrixcomsec.com,www.matrixcomsec.com
MATS n MORE,Heimtextil 2027,HEIMTEXTIL,Alleppey,IND,pramod@matsnmore.in,www.matsnmore.in
MATS n MORE,Ambiente 2026,AMBIENTE,Alleppey,IND,pramod@matsnmore.in,www.matsnmore.in
Mauli Techno,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Nashik,IND,maulitechno15@gmail.com,
Maurya International,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,akshat@mauryainternational.com,www.mauryainternational.com
Max Industries,Beautyworld Riyadh 2026,BEAUTYWORLDSAUDIARABIA,Mumbai,IND,nikulpancholi@maxindustries.in,www.maxindustries.in
Max Industries,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Mumbai,IND,nikulpancholi@maxindustries.in,www.maxindustries.in
Maxx Creations,Ambiente 2026,AMBIENTE,"Moradabad, Uttar Pradesh",IND,info@maxxcreations.com,www.maxxcreations.com
Mayur Exports,Ambiente 2026,AMBIENTE,Jodhpur,IND,admin@mayurexports.com,www.mayurexports.com
MBL Impex Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Hyderabad,IND,accounts@mblimpex.com,www.mblimpex.com
McGean India Chemicals Pvt. Ltd.,Automechanika Frankfurt 2026,AUTOMECHANIKA,Panvel,IND,info@mcgeanindia.com,https://www.mcgeanindia.com/
McGean India Chemicals Private Limited,Automechanika Jakarta 2026,AUTOMECHANIKAJAKARTA,"IN-13 Vashi, Navi Mumbai",IND,,www.mcgeanindia.com
Meatek Food Machineries India Private Limited,IFFA 2025,IFFA,Lucknow,IND,haroon@meatek.co.in,www.meatek.co.in
Mecwin Green Propulsions Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bengaluru,IND,shiva@mecwinindia.com,
Medha Textile and Exports Private Limited,Yarn Expo Spring 2026,YARNEXPOSPRING,,IND,,
Meenakshi India,Apparel Sourcing Paris Autumn 2026,APPARELSOURCINGPARISAUTUMN,Chennai,IND,manish.joshi@milgroup.net,www.milgroup.net
Meenakshi Polymers Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurgaon,IND,kunalsoni@meenakshipolymers.com,www.meenakshipolymers.com
MEERA INDUSTRIES LIMITED,Techtextil India 2025,TECHTEXTILINDIA,Surat,IND,shakti@meeraind.com,www.meeraind.com
Mega Audio International Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,New Delhi,IND,mukesh@megaaudio.com,www.megaaudio.com
Meghdoot Pistons Pvt. Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Agra,IND,meghdootpistons@gmail.com,www.meghdootpistons.com
Meghna International LLP,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,tarun@meghnaexport.com,
MEHALA MACHINES INDIA LIMITED,Techtextil India 2025,TECHTEXTILINDIA,Bangalore,IND,anbalagan@mehala.in,www.mehala.com
Mehar Tableware Pvt Ltd,Ambiente 2026,AMBIENTE,"Bhiwadi, Rajasthan",IND,harmeetsingh@dinewell.in,www.dinewell.in
Mehrotra Impex (India),Christmasworld 2026,CHRISTMASWORLD,Moradabad,IND,anurag@mehrotraimpexindia.in,
Mehta Hitech Industries Limited,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Ahmedabad,IND,exhibition@mehtaindia.com,www.mehtaindia.com
MEHTA PRINT ARTS PVT LTD.,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Gurgaon,IND,sumant.mehta@mpaworld.com,www.mpaworld.com
MEI Brakes Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,Chennai,IND,sales@meibrakes.com,www.meibrakes.com
Memighty Inventions Private Limited,Light + Building 2026,LIGHTBUILDING,Surat,IND,info@memighty.com,https://timer.memighty.com/
MEMIGHTY INVENTIONS PRIVATE LIMITED,Light + Intelligent Building Middle East 2026,LIGHTMIDDLEEAST,Surat,IND,info@memighty.com,www.memighty.com
Menrshita International INC.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,vickythakkar1511@gmail.com,
Mesbor Private Limited,Paperworld Middle East 2026,PAPERWORLDMIDDLEEAST,Gurugram,IND,vyhom@mesbor.in,
Metal Creation,Ambiente 2026,AMBIENTE,Moradabad,IND,export@metalcreation.in,www.metalcreation.co.in
Metal Designers,Ambiente 2026,AMBIENTE,Moradabad,IND,info@metaldesigners.in,www.metaldesigners.co.in
Metal Exports (India),Ambiente 2026,AMBIENTE,Moradabad,IND,goelsugandh@metalexports.in,www.metalexportsindia.com
Metal India,Ambiente 2026,AMBIENTE,Moradabad,IND,lokesh@mtl-india.com,www.metal-india.com
Metalliic Auto Liners Pvt. Ltd.,Automechanika Frankfurt 2026,AUTOMECHANIKA,Rajkot,IND,,www.mal.co.in
Metal Makers Mart,Ambiente 2026,AMBIENTE,Moradabad,IND,metalmakers@gmail.com,www.metalmakersmart.com
Metal Products of India,Ambiente 2026,AMBIENTE,Moradabad,IND,metalproducts@gmail.com,
Metal Trends,Ambiente 2026,AMBIENTE,Moradabad,IND,metaltrends@gmail.com,
Metline Houseware,Ambiente 2026,AMBIENTE,"Sonepat, Haryana",IND,amitbasia@globesteel.com,
Metlok Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Nagpur,IND,klmpchase3@metlok.in,
Metrix Autocomp Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ludhiana,IND,metrixautocomp@gmail.com,
Metro Fabrics,Heimtextil 2027,HEIMTEXTIL,Karur,IND,gopal@metrokarur.com,www.metrofab.in
MEWA CRAFTS LLP,Ambiente 2026,AMBIENTE,New Delhi,IND,hello@mewacrafts.com,www.mewacrafts.com
MEX Exhibitions Pvt. Ltd,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,New Delhi,IND,anurag@mexexhibits.com,www.mexexhibits.com
MG Baid,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,karanbaid2002@gmail.com,
MIC Exports,Ambiente 2026,AMBIENTE,"Noida, Uttar Pradesh",IND,info@rexpoindia.com,www.rexpoindia.com
Micro Devices INC,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,srai@microdevicesindia.com,www.microdevicesindia.com
Micronova Industries,Light + Building 2026,LIGHTBUILDING,Jamnagar,IND,,
Microtech Metal Industries,ISH 2025,ISH,Jamnagar,IND,info@microtechmetal.com,www.microtechmetal.com
Miku Agencies,Automechanika Frankfurt 2026,AUTOMECHANIKA,Mumbai,IND,karsons@miku.com,www.miku.com
Millennium Writing Products Pvt Ltd,Ambiente 2026,AMBIENTE,Gujarat,IND,export@millennium99.com,www.millennium99.com
MILLENNIUM WRITING PRODUCTS PRIVATE LIMITED (TODAY&#39;S),Paperworld Delhi 2026,PAPERWORLDDELHI,Valsad,IND,export@millennium99.com,www.millennium99.com
MILLENNIUM WRITING PRODUCTS PRIVATE LIMITED,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Vapi,IND,export@millennium99.com,https://millennium99.com
Millennium Writing Products Pvt. Ltd.,Paperworld Middle East 2026,PAPERWORLDMIDDLEEAST,Gujara,IND,export@millennium99.com,www.todays-pens.com
MILTON - Hamilton Housewares P. Ltd.,Ambiente 2026,AMBIENTE,Mumbai,IND,vishal.anand@hamiltonindia.in,www.milton.in
Mimaki India Pvt Ltd,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,ujjwala@insightwithin.com,www.india.mimaki.com
Minda Corporation Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jhajjar,IND,harjit.singh@mindacorporation.com,www.minda.co.in
Minda Silca Engineering Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Greater Noida,IND,abhishek.grover@mindasilca.in,www.mindasilca.in
Mini Meters,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ballabgarh,IND,minimeters@gmail.com,www.minimetersindia.in
Minosha Print Solutions Private Limited,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,sarbani.mukherjee@minosha.in,https://www.minosha.in/
Minosha Print Solutions Pvt Ltd,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,sarbani.mukherjee@minosha.in,https://www.minosha.in/
MIRACLE STATIONERY PRODUCTS,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Valsad,IND,miraclestationery9@gmail.com,
MIR HANDICRAFTS Pvt. Ltd.,Ambiente 2026,AMBIENTE,New Delhi,IND,info@mirhandicrafts.in,www.mirhandicrafts.com
MIR HANDICRAFTS PVT. LTD,Apparel Sourcing Paris Autumn 2026,APPARELSOURCINGPARISAUTUMN,New,IND,info@mirhandicrafts.in,www.mirhandicrafts.com
FOKAL,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Palwal,IND,arindammsinha@fokallamps.com,www.fokallamps.com
Mithson Sealing Solutions Private Limited,ACHEMA Middle East 2026,ACHEMAMIDDLEEAST,Chennai,IND,sankar.natarajan@mithson.com,www.mithson.com
Mitra Agro Enterprise Ltd,Ambiente 2026,AMBIENTE,Kolkata,IND,pensamigo@gmail.com,www.amigocalculator.com
MITRA AGRO ENTERPRISE LIMITED,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Kolkata,IND,shresthamitra24@gmail.com,www.amigocalculator.com
Mittal Creations India,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,parvesh@mittalcreationsindia.com,www.mittalcreationsindia.com
Mittal Motor,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,mittalmotors221@gmail.com,
Miyanbazaz Exports,Heimtextil 2027,HEIMTEXTIL,Jaipur,IND,shailesh@miyanbazazexports.com,Www.miyanbazazexports.com
M J Distributors,Automechanika Riyadh 2026,AUTOMECHANIKARIYADH,North West Delhi,IND,smartparts07@gmail.com,www.smartpartsexports.com
MJ IMPEX,Ambiente 2026,AMBIENTE,Moradabad,IND,,
MKAT AUTO LLP,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ahmedabad,IND,mayur@mkat.in,www.launchcarscanner.in
MKH INTERNATIONAL,Ambiente 2026,AMBIENTE,Moradabad,IND,saquib@mkhinternational.com,www.mkhinternational.com
MKR Expert Castings LLP,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Sonipat,IND,universalautomobiles@hotmail.com,
MM Hometex,Heimtextil 2027,HEIMTEXTIL,Faridabad,IND,mmhometex@gmail.com,
M.M.Impex,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,,IND,mmmadhani1978@gmail.com,
MN Auto Products Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Coimbatore,IND,info@supermnauto.com,www.supermnauto.com
MNATPL (MN Auto Technologies Private Limited),ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Coimbatore,IND,marketing@mnatpl.com,www.mnatpl.com
MODERN TESTING SERVICES (INDIA) PVT. LTD.,Techtextil India 2025,TECHTEXTILINDIA,Noida,IND,sumit.shorabh@xoin.eurofinsasia.com,
Modest Trade &amp; Agencies,Paperworld Delhi 2026,PAPERWORLDDELHI,Chennai,IND,modest_india@hotmail.com,www.dorcoindia.com
Modvak Engineering India Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bahadurgarh,IND,siddharth@modvak.com,www.modvak.com
MOHAN IMPRESSIONS,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Vijayawada,IND,,
Mohans Motors,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Hyderabad,IND,,
Mohan Spintex India Limited,Heimtextil 2027,HEIMTEXTIL,"Vijayawada, Andhra Pradesh",IND,avphomtex@mohanspintex.com,www.mohanspintex.com
Mohindra Fasteners Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,West,IND,dheeraj.juneja@mohindra.asia,www.mohindra.asia
Mohit International (KKI),ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jalandhar,IND,,www.shaftcomponents.com
MOKSHVA INNOVATIONS,Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,tvora@mokshvainnovations.com,
Momina Rugs,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,ra@mominarugs.com,www.mominarugs.com
Monarch Innovation Private Limited,EUROBIKE 2026,EUROBIKE,Ahmedabad,IND,info@nine09ev.com,www.nine09ev.com
Monotech Systems Limited,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,suhasini.k24@gmail.com,http://www.monotech.in
Monotech Systems Limited,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,predictsaurabh@gmail.com,www.monotech.in
Montex Glass Fibre Industries Private Limited,Techtextil 2026,TECHTEXTIL,Mumbai,IND,akhil@montex.co.in,www.montex.co.in
MONTEX GLASS FIBRE IND PVT LTD,Techtextil India 2025,TECHTEXTILINDIA,Nashik,IND,sales@montex.co.in,www.montex.co.in
Montex Pen Industries,Ambiente 2026,AMBIENTE,Mumbai,IND,montex@montexpen.com,www.montexpen.com
MONTEX PEN INDUSTRIES,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Haridwar,IND,montex@montexpen.com,www.montexpen.com
Montex Pen Industries,Paperworld Middle East 2026,PAPERWORLDMIDDLEEAST,Mumbai,IND,montex@montexpen.com,www.montexpen.com
Monto  Motors Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,mml@paccocomponents.com,
Moonlight Exports,Ambiente 2026,AMBIENTE,Sambhal,IND,,
MORIX INNOVATIONS PRIVATE LIMITED,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Thane,IND,,
Morix Innovations Private Limited,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Thane,IND,,
MORPHO AUTOMOTIVE,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ahmedabad,IND,info@morphoautomotive.com,www.vollig.in
Morsebiz Technology Services,Automechanika Ho Chi Minh City 2026,AUTOMECHANIKAHOCHIMINHCITY,IN-13 Mumbai,IND,kushal@morsebiz.com,morsebiz.com
Morwal Industries Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ludhiana,IND,morwalindustriespvtltd@gmail.com,www.morwal.in
Morya Springs,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,harishmorya@moryasprings.com,www.moryasprings.com
Motatec Asia LLP,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,sahilbhardwaj777.sb@gmail.com,www.motatecasia.co.lm
Motion Display,Media Expo Delhi 2026,MEDIAEXPODELHI,New Delhi,IND,motiondisplay99@gmail.com,wwwmotiondisplay.in
Motion Valve Train Component,Automechanika Frankfurt 2026,AUTOMECHANIKA,Rajkot,IND,info@motionvalve.com,www.motionvalve.com
Motologic Auto Private Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,New Delhi,IND,info@motologic.in,www.motologic.in
Motologic Auto Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,info@motologic.in,www.motologic.in
Motor India,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Chennai,IND,bala@motorindiaonline.in,motorindiaonline.in
MOTORING TRENDS - PIN 365,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Mumbai,IND,atul@pin-365.com,www.motoring-trends.com
Motor Magazine,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Chennai,IND,motormagazine@gmail.com,www.motormagazine.in
MotorProtek India Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,motorprotek@gmail.com,www.motorprotek.com
Motwani International,Ambiente 2026,AMBIENTE,"Mumbai, Maharastra",IND,vikas@motwani.co.in,www.motwani.co.in
Mr can ecu tester,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Nashik,IND,starenterprises0192@gmail.com,
M.R. Industries,Ambiente 2026,AMBIENTE,Moradabad,IND,hariom@mrindustries.co.in,www.mrindustries.co.in
MRT IMPEX,Techtextil India 2025,TECHTEXTILINDIA,Churu,IND,mrtimpex92@gmail.com,
MSAUTOTECH,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jodhpur,IND,sajidkhan5639@gmail.com,www.CGDIINDIA.com
M/s Grace Fashion Accessories,Apparel Sourcing Paris Autumn 2026,APPARELSOURCINGPARISAUTUMN,Gurugram,IND,sacchin@gracefashionaccessories.com,
MS Impex,Ambiente 2026,AMBIENTE,Moradabad,IND,info@msimpex.com,www.msimpex.com
Maya Trading Corporation,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,mayaautomotivegroup@live.com,
M S International,Christmasworld 2026,CHRISTMASWORLD,"Moradabad, U.P.",IND,mehfooz@msintnl.com,
MTI Cylinder Liners,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,,IND,info@mtiengineparts.com,www.mtiengineparts.com
Multitech Solution,Print Expo Chennai 2026,PRINTEXPOCHENNAI,CHENNAI,IND,mts.multitechsolution@gmail.com,www.mutltitechsolution.net
Mutha Writing Instruments,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Pune,IND,gm@rabbitcolors.com,www.artiggle.com
MUTHA WRITING INSTRUMENTS,Paperworld Delhi 2026,PAPERWORLDDELHI,Pune,IND,gm@rabbitcolors.com,www.artiggle.com
Mutual Industries Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Mumbai,IND,karan.batra@echobubbleguard.com,www.echobubbleguard.com
MVD Auto Components Pvt Ltd,Automechanika Frankfurt 2026,AUTOMECHANIKA,Noida,IND,vishal@mvdindia.com,www.mvdindia.com
MVD Auto Components Pvt.Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Noida,IND,vishal@mvdindia.com,www.mvdindia.com
My Home Collections Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,Noida,IND,info@myhomecollections.com,www.myhomecollections.com
Mysore Deep Perfumery House,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Indore,IND,mohit@zedblack.com,www.zedblack.com
